pipeline,run_id,model,domain,root_feature,collection_mode,llm_host,meta_file,fm_xml,num_sources,num_chunks_total,num_evidence_chunks,context_chars,llm_duration_seconds,wellformed_ok,wellformed_error_count,satisfiable,dead_features_count,core_features_count,coverage_score,semantic_precision,semantic_recall,semantic_f1,feature_count,abstract_feature_count,concrete_feature_count,missing_feature_count,extra_feature_count,missing_feature_ratio,extra_feature_ratio,edge_jaccard_to_gt,parent_match_rate,sat_error,coverage_error,feature_extract_error
is_nonrag,is_nonrag_response_glm-4.7-cloud_2026-03-22T01-11-06,glm-4.7:cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_glm-4.7-cloud_2026-03-22T01-11-06.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_glm-4.7-cloud_2026-03-22T01-11-06.final.xml,14,,,,5011.898097515106,True,0,True,0,1,58.76,0.744,0.8615,0.7985,336,61,275,120,326,0.9231,0.9702,0.0087,0.4,,,
is_nonrag,is_nonrag_response_gpt-4.1_2026-03-01T15-44-04,gpt-4.1,Health_Equity_in_Education,Health-Equity-in-Education,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-4.1_2026-03-01T15-44-04.meta.json,,4,,,,80.04475402832031,,,,,,,,,,,,,,,,,,,,,
is_nonrag,is_nonrag_response_gpt-4.1_2026-03-01T16-21-21,gpt-4.1,Health_Equity_in_Education,Health-Equity-in-Education,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-4.1_2026-03-01T16-21-21.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-4.1_2026-03-01T16-21-21.final.xml,4,,,,171.44359970092773,False,2,,,,10.39,0.5,0.2231,0.3085,58,22,36,130,58,1.0,1.0,0.0,,Skipped SAT: XML not well-formed/XSD-valid,,
is_nonrag,is_nonrag_response_gpt-4.1_2026-03-21T13-16-25,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-4.1_2026-03-21T13-16-25.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-4.1_2026-03-21T13-16-25.final.xml,14,,,,1391.5683171749115,True,0,True,0,1,26.84,0.7969,0.4538,0.5783,64,15,49,126,60,0.9692,0.9375,0.0157,0.75,,,
is_nonrag,is_nonrag_response_gpt-4.1_2026-03-21T13-44-30,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-4.1_2026-03-21T13-44-30.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-4.1_2026-03-21T13-44-30.final.xml,14,,,,1463.8761973381042,True,0,True,0,1,33.31,0.7333,0.5615,0.636,75,15,60,125,70,0.9615,0.9333,0.0149,0.6,,,
is_nonrag,is_nonrag_response_gpt-4.1_2026-03-21T21-57-08,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-4.1_2026-03-21T21-57-08.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-4.1_2026-03-21T21-57-08.final.xml,14,,,,1262.7745320796967,True,0,True,0,1,23.88,0.7826,0.4,0.5294,46,17,29,126,42,0.9692,0.913,0.0173,0.75,,,
is_nonrag,is_nonrag_response_gpt-4.1_2026-03-21T22-18-28,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-4.1_2026-03-21T22-18-28.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-4.1_2026-03-21T22-18-28.final.xml,14,,,,1576.3816850185394,True,0,True,0,1,27.03,0.8475,0.4385,0.5779,59,16,43,125,54,0.9615,0.9153,0.0161,0.6,,,
is_nonrag,is_nonrag_response_gpt-4.1_2026-03-21T23-28-16,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-4.1_2026-03-21T23-28-16.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-4.1_2026-03-21T23-28-16.final.xml,14,,,,1357.5953431129456,True,0,True,0,1,20.8,0.875,0.3769,0.5269,32,9,23,126,28,0.9692,0.875,0.0189,0.75,,,
is_nonrag,is_nonrag_response_gpt-4.1_2026-03-21T23-52-45,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-4.1_2026-03-21T23-52-45.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-4.1_2026-03-21T23-52-45.final.xml,14,,,,1160.8353543281555,True,0,True,0,1,21.97,0.7273,0.3769,0.4965,33,9,24,126,29,0.9692,0.8788,0.0187,0.75,,,
is_nonrag,is_nonrag_response_gpt-4.1_2026-03-22T12-13-59,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-4.1_2026-03-22T12-13-59.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-4.1_2026-03-22T12-13-59.final.xml,14,,,,981.975105047226,True,0,True,0,1,33.6,0.7761,0.6077,0.6817,134,34,100,125,129,0.9615,0.9627,0.0,0.0,,,
is_nonrag,is_nonrag_response_gpt-4.1_2026-03-22T12-32-48,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-4.1_2026-03-22T12-32-48.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-4.1_2026-03-22T12-32-48.final.xml,14,,,,1386.7805047035217,True,0,True,0,1,34.23,0.7857,0.6,0.6804,98,15,83,125,93,0.9615,0.949,0.0,0.0,,,
is_nonrag,is_nonrag_response_gpt-4.1_2026-03-22T12-56-20,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-4.1_2026-03-22T12-56-20.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-4.1_2026-03-22T12-56-20.final.xml,14,,,,877.8016219139099,True,0,True,0,1,17.5,0.9091,0.3462,0.5014,44,15,29,126,40,0.9692,0.9091,0.0,0.0,,,
is_nonrag,is_nonrag_response_gpt-4.1_2026-03-22T13-14-26,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-4.1_2026-03-22T13-14-26.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-4.1_2026-03-22T13-14-26.final.xml,14,,,,1624.2873673439026,True,0,True,0,1,42.39,0.7598,0.6615,0.7073,204,29,175,126,200,0.9692,0.9804,0.0,0.0,,,
is_nonrag,is_nonrag_response_gpt-4.1_2026-03-22T13-48-31,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-4.1_2026-03-22T13-48-31.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-4.1_2026-03-22T13-48-31.final.xml,14,,,,1089.7283909320831,True,0,True,0,1,17.49,0.9091,0.3385,0.4933,44,11,33,126,40,0.9692,0.9091,0.0,0.0,,,
is_nonrag,is_nonrag_response_gpt-4o_2026-03-02T11-10-45,gpt-4o,Health_Equity_in_Education,Health-Equity-in-Education,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-4o_2026-03-02T11-10-45.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-4o_2026-03-02T11-10-45.final.xml,4,,,,51.92001438140869,True,0,True,0,1,4.26,0.9583,0.1462,0.2536,24,9,15,130,24,1.0,1.0,0.0,,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-02-06T14-29-48,,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-02-06T14-29-48.meta.json,,14,,,,427.12790513038635,,,,,,,,,,,,,,,,,,,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-02-07T08-49-38,,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-02-07T08-49-38.meta.json,,14,,,,776.1105222702026,,,,,,,,,,,,,,,,,,,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-02-09T09-53-53,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-02-09T09-53-53.meta.json,,14,,,,1036.9226441383362,,,,,,,,,,,,,,,,,,,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-02-09T23-52-36,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-02-09T23-52-36.meta.json,,14,,,,740.1338396072388,,,,,,,,,,,,,,,,,,,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-02-10T07-33-40,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-02-10T07-33-40.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-02-10T07-33-40.final.xml,14,,,,1306.1522870063782,False,73,,,,50.54,0.7662,0.6923,0.7274,355,94,261,121,274,0.9308,0.9682,0.0072,0.3333,Skipped SAT: XML not well-formed/XSD-valid,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-02T13-18-52,gpt-oss:120b-cloud,Health_Equity_in_Education,Health-Equity-in-Education,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-02T13-18-52.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-02T13-18-52.final.xml,4,,,,152.06377601623535,True,0,True,0,1,10.6,0.4559,0.2692,0.3385,68,16,52,130,68,1.0,1.0,0.0,,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-20T23-56-33,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-20T23-56-33.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-20T23-56-33.final.xml,14,,,,1476.597597360611,True,0,True,0,1,29.85,0.7353,0.5154,0.606,68,23,45,126,64,0.9692,0.9412,0.0154,0.75,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T01-05-25,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T01-05-25.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T01-05-25.final.xml,14,,,,2507.419283390045,True,0,True,0,1,35.51,0.7785,0.5769,0.6627,149,43,106,125,144,0.9615,0.9664,0.0145,0.8,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T03-51-39,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T03-51-39.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T03-51-39.final.xml,14,,,,2441.5876734256744,True,0,True,0,1,37.97,0.8137,0.6538,0.7251,161,52,109,125,156,0.9615,0.9689,0.0104,0.6,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T05-48-40,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T05-48-40.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T05-48-40.final.xml,14,,,,3048.983422756195,True,0,True,0,1,14.45,0.8077,0.3231,0.4615,26,9,17,126,22,0.9692,0.8462,0.0196,0.75,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T09-03-32,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T09-03-32.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T09-03-32.final.xml,14,,,,3060.4756722450256,True,0,True,0,1,16.24,0.8182,0.3308,0.4711,33,14,19,126,29,0.9692,0.8788,0.0187,0.75,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T12-25-41,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T12-25-41.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T12-25-41.final.xml,14,,,,2726.5649592876434,True,0,True,0,1,20.68,0.8605,0.4154,0.5603,43,14,29,125,38,0.9615,0.8837,0.0176,0.6,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T14-11-47,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T14-11-47.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T14-11-47.final.xml,14,,,,2208.0595700740814,True,0,True,0,1,41.56,0.7614,0.6154,0.6806,176,56,120,126,172,0.9692,0.9773,0.0066,0.5,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T15-42-20,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T15-42-20.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T15-42-20.final.xml,14,,,,1970.9915099143982,True,0,True,0,1,31.52,0.811,0.5231,0.636,127,52,75,126,123,0.9692,0.9685,0.0,0.0,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T16-51-20,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T16-51-20.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T16-51-20.final.xml,14,,,,1842.934106349945,True,0,True,0,1,15.81,0.84,0.3308,0.4746,25,10,15,126,21,0.9692,0.84,0.0197,0.75,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T22-57-54,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T22-57-54.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T22-57-54.final.xml,14,,,,1048.9405908584595,True,0,True,0,1,24.56,0.7234,0.4385,0.546,47,14,33,125,42,0.9615,0.8936,0.0172,0.6,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T23-57-10,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T23-57-10.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-21T23-57-10.final.xml,14,,,,957.9890139102936,True,0,True,0,1,23.75,0.8772,0.4308,0.5778,57,16,41,126,53,0.9692,0.9298,0.0163,0.75,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T00-43-49,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T00-43-49.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T00-43-49.final.xml,14,,,,848.6792657375336,True,0,True,0,1,40.45,0.7663,0.6385,0.6966,184,48,136,124,178,0.9538,0.9674,0.0096,0.5,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T01-20-00,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T01-20-00.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T01-20-00.final.xml,14,,,,964.4821557998657,True,0,True,0,1,17.37,0.7097,0.3538,0.4722,31,10,21,126,27,0.9692,0.871,0.019,0.75,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T02-03-55,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T02-03-55.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T02-03-55.final.xml,14,,,,927.9685389995575,True,0,True,0,1,28.11,0.7885,0.5077,0.6177,52,20,32,126,48,0.9692,0.9231,0.0,0.0,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T02-40-39,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T02-40-39.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T02-40-39.final.xml,14,,,,612.476354598999,True,0,True,0,1,29.34,0.8226,0.4923,0.616,62,19,43,126,58,0.9692,0.9355,0.0159,0.75,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T03-10-37,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T03-10-37.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T03-10-37.final.xml,14,,,,929.6350064277649,True,0,True,0,1,13.24,0.8276,0.2462,0.3794,29,8,21,126,25,0.9692,0.8621,0.0192,0.75,,,
is_nonrag,is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T04-05-28,gpt-oss:120b-cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/reports/is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T04-05-28.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/is-nonrag/fm/is_nonrag_response_gpt-oss-120b-cloud_2026-03-22T04-05-28.final.xml,14,,,,665.146656036377,True,0,True,0,1,49.37,0.7929,0.7,0.7436,169,45,124,123,162,0.9462,0.9586,0.0067,0.2857,,,
